Flow,D1,D2,P1,P2,dD1,dD2,dP1,dP2
16.57,-182.51,-291.57,-72.22,-26.38,-19.24,-67.12,-8.69,-6.4
14.86,-213,-306.76,-86.12,-27.94,-23.09,-49.65,-10.45,-4.86
13.11,-235.57,-345.95,-96.48,-32.41,-25.02,-38.71,-11.37,-4.02
12.54,-254.15,-373.49,-105.05,-35.6,-24.82,-31.86,-11.34,-3.42
10.26,-268.1,-419.07,-111.52,-40.91,-21.58,-33.78,-9.91,-3.83
9.14,-291.36,-445.74,-122.67,-44.05,-19.14,-36.74,-8.91,-4.23
8.23,-317.61,-459.76,-135.07,-45.72,-20.29,-31.57,-9.56,-3.66
6.83,-334.88,-477.1,-143.27,-47.12,-21.27,-26.24,-10.08,-2.92
5.11,-338.12,-492,-145.14,-48.74,-18.55,-19.02,-8.88,-1.99
3.46,-338.41,-495.88,-145.39,-48.53,-11.66,-14.42,-5.65,-1.3
2.69,-338.53,-497.47,-145.51,-48.56,-4.71,-10.49,-2.38,-0.8
2.26,-337.29,-503.18,-144.96,-48.56,-0.66,-6.75,-0.44,-0.36
2.49,-337.51,-502.06,-144.77,-48.28,0.11,-3.66,0.06,0.01
2.8,-341.49,-499.24,-146.88,-47.93,-0.63,-1.98,-0.28,0.08
2.69,-342.49,-507.82,-147.4,-48.3,-1.32,-2.47,-0.62,0.05
2.89,-346.73,-504.91,-149.13,-47.82,-2.49,-1.68,-1.15,0.09
-3.06,-346.68,-479.4,-149.33,-45.46,-2.45,3.25,-1.18,0.52
-7.31,-357.03,-429.75,-154.3,-40.49,-3.61,16.12,-1.72,1.73
-11.66,-365.06,-394.14,-157.85,-37.24,-5.62,29.77,-2.64,2.92
-14.74,-380.33,-346.03,-165.06,-32.57,-8.64,40.03,-4.08,3.87
-20.23,-382.11,-320.38,-166.18,-30.52,-9.5,40.13,-4.48,3.8
-28.03,-377.44,-261.88,-163.71,-24.72,-5.84,41.12,-2.74,3.86
-33.63,-360.06,-178.94,-155.36,-15.57,1.29,51.86,0.63,5.18
-37.14,-365.46,-94.89,-157.6,-8.22,5.24,65.02,2.61,6.45
-39.4,-389.55,36.9,-168.71,3.81,-0.21,89.13,0.15,8.63
-42.09,-419.78,196.59,-183.14,15.76,-11.37,114.66,-5.19,10.19
-44.83,-462.36,405.52,-203.21,32.45,-25.93,147.94,-12.14,12.19
-46.97,-499.81,686.27,-221.75,56.4,-34.31,195.66,-16.35,16.03
-49.43,-533.13,930.32,-238.32,75.92,-37.01,231,-17.92,18.8
-50.71,-566.33,1122.67,-253.86,87.08,-36.81,241.87,-17.85,18.99
-49.6,-590.11,1299.93,-265.29,97.81,-32.74,227.48,-15.88,16.57
-49.11,-607.13,1498.27,-273.43,111.09,-27.82,205.05,-13.34,13.61
-48.54,-612.18,1696.05,-275.52,126.2,-20.65,197.12,-9.76,12.99
-47.71,-612.48,1928.65,-275.19,144.39,-12.27,208,-5.69,14.89
-46.06,-608.33,2129.34,-272.89,159.47,-5.09,216.92,-2.13,16.32
-43.54,-597.77,2307.87,-267.39,172.36,1.27,214.01,1.01,16.29
-41.43,-582.58,2464.5,-259.33,183.89,6.32,201.08,3.51,15.1
-39.74,-562.53,2593.65,-248.78,194.6,11.39,176.57,6.09,13.29
-37.43,-537.27,2691.94,-235.34,200.95,16.45,151.66,8.78,11.36
-35.4,-505.84,2731.02,-219.37,205.12,21.52,118.33,11.36,9.12
-31.97,-470.66,2728.75,-201.51,206.62,26.53,77.82,13.81,6.48
-29.57,-432.05,2743.79,-182.11,209.57,31.06,45.14,15.96,4.46
-23.23,-395.68,2779.07,-164.31,214.08,33.77,30.31,17.08,3.99
-14.2,-359.94,2830.23,-147.09,219.78,34.45,36.7,17.21,4.62
1.97,-328.69,2823.33,-132.26,221.03,33.03,39.63,16.26,4.88
20.06,-313.41,2780.43,-125.18,220.24,27.49,24,13.37,3.83
35.6,-316.22,2697.34,-126.78,215.77,17.26,-9.03,8.35,1.4
46.51,-341.36,2603.51,-139.73,209.58,1.35,-45.75,0.55,-1.55
56.11,-346.95,2435.72,-142.94,199.46,-10.36,-83.31,-5.17,-4.37
57.17,-337.51,2174.62,-139.47,180.54,-12.05,-135.91,-6.15,-8.6
59.06,-313.77,1903.75,-128.69,162.11,-3.45,-190.89,-2.09,-12.71
55.43,-284.22,1585.49,-115.41,139.27,10.34,-246.96,4.53,-16.94
55.57,-255.53,1278.22,-102.98,115.09,19.17,-281.54,8.63,-20.21
54.43,-222.11,1011.02,-88.25,94.75,24.44,-287.38,11.05,-21.15
54.94,-167.28,748.68,-63.71,73.61,31.03,-281.51,13.95,-21.51
54.46,-86.25,511.32,-27.29,53.35,43.96,-261.72,19.82,-20.77
52.77,-11.12,350.36,5.57,39.3,58.09,-230.24,26.12,-18.8
49.74,39.18,227.69,26.6,29.33,63.62,-191.83,28.28,-16.06
47.11,62.12,116.14,35.7,21.11,54.28,-150.7,23.71,-12.49
44.09,60.19,-0.25,34.68,10.38,32.52,-122,13.87,-10.04
41.86,45.83,-141.7,27.78,-3.01,9.39,-117.94,3.71,-10.03
39.63,20.92,-233,16.44,-11.8,-9.45,-115.16,-4.39,-10.36
32.74,-4.4,-362.76,4.88,-25.79,-21.47,-116.85,-9.59,-11.38
27.89,-48.91,-430.87,-15.36,-33.29,-31.13,-106.64,-13.92,-10.86
25.4,-94,-484.8,-36.41,-38.65,-39.23,-87.46,-17.66,-9.2
23.26,-124.88,-535.64,-50.9,-44.23,-42.27,-72.51,-19.21,-7.77
19.49,-137.03,-582.96,-56.72,-48.92,-37.96,-55.1,-17.39,-5.8
15.69,-147.72,-616.49,-61.8,-52.62,-27.41,-48.32,-12.68,-5.05
12.57,-153.93,-643.82,-65.09,-55.75,-17.06,-41.91,-7.99,-4.48
9.03,-161.77,-664.92,-68.9,-57.54,-11.37,-34.35,-5.42,-3.6
6.23,-170.04,-670.52,-72.87,-58.7,-9.96,-24.9,-4.78,-2.72
5.57,-176.35,-680.26,-75.89,-59.96,-9.05,-17.96,-4.35,-2.04
0.37,-180.36,-718.69,-77.82,-64.48,-8.31,-18.97,-3.94,-2.26
-9.57,-170.96,-762.66,-73.44,-68.98,-4.32,-26.75,-2.05,-3.13
-13.91,-161.02,-805.31,-68.82,-73.2,1,-37.54,0.45,-4.07
-15.86,-144.28,-827.89,-60.71,-75.03,7.14,-40.54,3.39,-4.15
-16.09,-125.36,-816.45,-51.83,-72.81,12.63,-28.42,6.01,-2.54
-15.71,-103.55,-790.32,-41.71,-69.51,16.21,-8.91,7.67,-0.32
-15.14,-78.59,-763.82,-29.9,-66.99,19.92,9.97,9.39,1.56
-14.57,-58.28,-731.57,-20.51,-63.35,21.42,22.7,10.02,2.71
-13.97,-34.91,-712.28,-9.84,-61.13,22.33,25.15,10.39,2.77
-13.29,-14.21,-676.86,-0.48,-56.36,22.14,26.52,10.21,3.07
-13.46,-1.86,-631.32,4.76,-50.92,19.84,30.87,8.97,3.79
-12.86,5.57,-613.59,7.99,-48.83,16.32,30.81,7.27,3.83
-12.4,14.84,-582.92,12.07,-44.63,12.28,31.52,5.39,3.98
-12.86,31.99,-589.03,20,-45.82,11.34,21.89,5.02,2.68
-12.77,43.76,-603.71,25.64,-46.98,12.27,7.58,5.61,1.05
-12.8,59.68,-611.88,32.81,-47.79,14.3,-2.08,6.59,-0.06
-12.43,77.89,-586.18,40.55,-44.8,16.06,-3.24,7.29,-0.26
-13.97,73.91,-464.77,38.72,-30.94,12.57,26.44,5.59,3.18
-15.17,7.81,-282.23,9.74,-12.53,-4.96,79.16,-2.22,8.6
-17.09,-70.29,-114.87,-25.42,-0.11,-32.26,130.48,-14.38,12.84
-23.71,-146.04,53.23,-60.28,11.68,-58.61,164.2,-26.3,14.52
-27.37,-211.38,210.68,-90.63,23.91,-72.03,170.63,-32.68,13.59
-31.4,-262.15,361.26,-114.46,35.58,-67.86,163.86,-31.24,12.27
-37.03,-306.63,488.08,-135.52,41.28,-58.79,154.57,-27.39,10.95
-39.83,-346.2,657.44,-154.43,52.86,-49.6,152.3,-23.33,10.3
-42.51,-380.41,785.6,-170.89,59.23,-42.39,148.85,-20.13,9.15
-44.91,-414.63,914.73,-187.52,64.58,-38.18,145.2,-18.29,7.98
-46.26,-438.86,1057.71,-199.56,72.85,-33.71,144.91,-16.31,7.89
-46.69,-456.96,1216.62,-208.65,83.45,-28.51,144.78,-13.95,7.91
-49.09,-464.23,1419.69,-212.32,95.8,-21.58,163.29,-10.68,9.67
-50.57,-469.18,1785.35,-213.98,118.93,-14.08,217.35,-6.87,13.68
-51.77,-474.65,2280.3,-216.52,146.05,-9.04,309.52,-4.24,18.77
-50.91,-476.85,2689.28,-217.23,168.3,-5.71,390.13,-2.46,22.67
-49.71,-467.4,3018.89,-212.25,186.36,-2.12,421.29,-0.65,23.81
-50.23,-442.02,3216.14,-198.97,197.76,5.43,372.41,3.09,20.64
-50.89,-405.73,3344.51,-180.22,202.59,16.53,278.91,8.75,15.15
-52.49,-368.73,3444.1,-161.57,199.86,27.07,197.59,14,8.86
-52.2,-338.77,3551.57,-146.35,196.44,32.34,143.88,16.59,3.16
-53.14,-305.3,3707.62,-129.49,192.24,33.32,134.01,16.96,-0.79
-52.46,-273.33,4108.72,-113.77,214,32.08,194.86,16.17,2.46
-51.26,-222.05,4502.87,-89,237.07,35.11,284.08,17.43,10.17
-50.49,-145.62,4770.63,-52.17,255.99,46.18,341.07,22.55,17.42
-51.37,-58.91,5131.95,-11.8,273.12,61.31,370,29.39,21.47
-51.51,30.54,5518.7,29.1,289.53,76.41,365.06,36.02,19.87
-51.09,127.14,5904.84,71.9,304.01,86.87,376.62,40.08,17.96
-48.23,235.36,6228.14,118.82,322.71,94.32,391.56,42.39,17.71
-37.6,324.17,6420.12,156.88,335.81,96.71,352.57,42.58,17.19
4.2,342.78,6542.99,165.56,346.32,81.8,281.34,35.68,15.93
46.06,279.72,6202.72,139.3,330.56,40.8,116.39,18.01,9.1
56.11,180.19,5748.78,96.64,307.02,-16.24,-92.63,-6.46,-2.25
65.23,53.99,5373.32,40.85,287.42,-71.51,-264.74,-30.55,-12.24
69.54,-69.81,4941.17,-16.48,262.53,-106.85,-380.62,-46.94,-19.79
75.03,-169.86,4563.6,-64.39,244.98,-117.21,-387.31,-52.97,-20.36
75.46,-237,3997.72,-98.29,214.41,-108.56,-411.44,-50.63,-21.66
75.89,-262.97,3586.29,-112.26,198.66,-83.14,-433.65,-40.06,-21.55
76.37,-269.6,3279.92,-117.69,191.67,-52.42,-413.44,-26.35,-17.87
75.43,-253.81,3156.46,-110.63,192.77,-23.17,-337.95,-12.51,-11.84
75.8,-218.32,2942.93,-95.17,196.24,1.73,-239.64,-0.46,-3.37
76.6,-163.46,2432.55,-70.9,173.63,22.48,-251.18,9.42,-3.73
77.97,-123.84,1904.27,-54.9,154.49,36.12,-335.56,15.63,-8.58
76.86,-64.6,1366.53,-30.71,129.12,45.73,-451.54,19.32,-16.2
71.03,-20.55,992.68,-14.47,105.51,48.34,-488.03,19.65,-21.97
67.2,24.21,650.97,3.19,79.83,47.12,-440.33,18.5,-23.1
61,72.03,364.6,21.65,57.28,47.62,-373.58,18.47,-23.9
55.23,109.47,124.41,36.63,36.69,43.9,-306.33,16.96,-22.91
48.71,141.84,-113.3,50.03,17.34,41.08,-269.82,16.22,-21.62
43.17,154.54,-294.04,54.86,0.77,33.33,-233.45,13.24,-19.53
38.51,152.98,-458.26,53.94,-14.37,21.13,-203.63,8.41,-17.69
34.43,135.33,-584.76,43.5,-27.19,6.83,-173.99,1.94,-15.76
31.03,105.01,-665.5,28.45,-34.29,-8.68,-137.51,-5.25,-12.96
28.49,67.19,-721.83,11.52,-39.28,-21.63,-104.55,-11.01,-9.87
25.37,35.16,-820.86,-3.16,-49.73,-29.77,-84.72,-14.42,-8.16
23.06,9.45,-885.62,-14.1,-56.06,-31.61,-74.39,-14.51,-7.22
19.71,-11.26,-967.48,-23.53,-64.24,-28.54,-75.66,-12.82,-7.59
17.66,-45.34,-1016.91,-39.19,-69.51,-26.73,-72.77,-12.07,-7.44
15.91,-78.21,-1051.36,-54.17,-73.29,-27.81,-58.48,-12.63,-6.02
12.11,-101.18,-1078.61,-64.67,-75.65,-28.55,-46.37,-13.13,-4.79
7.69,-107.82,-1095.28,-67.36,-77.33,-24.67,-31.19,-11.29,-3.21
5.29,-114.17,-1106.05,-70.12,-78.47,-16.53,-21.7,-7.49,-2.18
2.43,-125.05,-1087.54,-74.7,-76.99,-10.47,-9.42,-4.63,-1
-7.94,-154.43,-1071.44,-88.44,-77.28,-12.17,2.85,-5.47,-0.26
-13.54,-195.77,-1015.8,-107.13,-74.17,-21.43,20.13,-9.78,0.8
-16.46,-228.5,-979.14,-122.67,-70.81,-29.81,33.47,-13.77,1.87
-17.74,-231.15,-985.75,-123.55,-71.04,-28.57,30.63,-13.24,1.9
-18.86,-193.75,-1021.44,-105.68,-72.87,-11.37,14.11,-5.15,1.26
-19,-131.1,-1055.08,-76.63,-74.76,16.49,-11.01,7.76,-0.25
-19.14,-37.46,-1155.7,-33.53,-85,48.46,-41.31,22.56,-3.15
-19.4,100,-1326.58,27.8,-108.99,82.38,-80.93,37.65,-8.77
-19.11,271.84,-1426.52,101.4,-126.99,117.14,-107.87,52.2,-14.27
-19.06,423.69,-1468.88,163.13,-133.54,143.28,-109.9,62,-16.03
-19.46,575.21,-1483.12,222.47,-134.93,156.82,-80.01,65.51,-12.55
-19.23,700.3,-1467,269.74,-130.92,152.84,-34.11,61.48,-5.3
-18.77,790.21,-1442.65,303.14,-126.14,134.25,-3.38,52.18,0.32
-18.43,862.27,-1418.85,329.14,-120.82,112.53,13.78,42.59,3.32
-18.06,919.42,-1378.18,349.74,-114.69,88.67,25.63,32.84,4.97
-17.83,950.91,-1332.56,361.19,-108.96,66.9,33.27,24.48,5.47
-17.63,944.75,-1244.43,359.06,-97.92,43.77,48.36,15.97,6.78
-18.71,822.09,-973.87,315.47,-71.65,-1.53,102.79,-0.23,11.5
-18.06,592.33,-684.69,230.78,-47.17,-74.58,175.57,-26.89,17.28
-17.46,416.08,-526.59,162.72,-34.15,-138.97,218.89,-51.23,20.15
-17.89,318.03,-445.93,123.8,-25.25,-163.26,206.85,-61.24,18.46
-17.6,273.62,-419.73,106.18,-20.34,-134.9,137.61,-51.65,12.67
-16.57,278.92,-405.44,108.94,-15.57,-74.98,69.75,-29.23,7.95
-15.2,333.8,-402.31,131.57,-11.01,-18.53,32.33,-6.97,5.88
-13.06,405.27,-413.46,160.76,-9.07,25.31,11.81,10.68,4.48
-6.4,465.11,-416.15,184.93,-7.2,52.86,3.58,21.71,3.6
11.49,495.99,-364.03,197.19,0.74,58.52,10.66,23.78,3.99
21,415.89,-191.76,165.5,18.16,27.37,51.02,11.17,7.18
24.91,277.47,21.82,109.64,37.21,-28.92,113.86,-11.57,12.2
25.37,157.56,265,59.67,49.7,-82.31,179.8,-33.43,15.49
25.2,63.47,397.52,19.04,54.04,-111.9,203.65,-46.09,14.32
24.63,1.27,358.24,-8.24,48.56,-104.49,153.76,-43.94,8.3
23.66,-42.44,242.06,-27.66,39.38,-80.3,59.77,-34.61,0.86
22.74,-66.66,84.9,-38.86,26.25,-56.57,-45.32,-24.92,-5.64
22.37,-73.68,-104.72,-42.13,13.11,-35.72,-121.95,-15.99,-9.93
21.8,-60.2,-308.33,-36.12,-0.42,-17.18,-162.71,-7.83,-11.98
20.66,-39.83,-456.41,-26.7,-11.82,-0.78,-174.32,-0.42,-12.5
19.83,-26.1,-537.51,-20.84,-17.24,9.39,-155.47,4.21,-10.82
19.14,-20.74,-600.6,-18.21,-21.72,11.73,-118.34,5.31,-8.31
18.6,-26.4,-652.31,-20.71,-25.93,6.22,-79.79,2.87,-5.78
17.86,-42.22,-696.29,-27.47,-29.57,-3.12,-56.31,-1.27,-4.13
17.26,-54.8,-750.89,-33.38,-34.43,-10.62,-49.38,-4.61,-3.96
16.71,-66.65,-809.97,-39.16,-40.49,-14.83,-49.15,-6.66,-4.37
15.34,-70.93,-909.5,-41.28,-50.49,-14.2,-60.53,-6.51,-5.81
14.09,-87.43,-971.35,-49.24,-57.03,-13.54,-68.91,-6.39,-6.93
13.14,-109.06,-1014.3,-60.29,-61.67,-15.84,-67.12,-7.65,-6.97
12.34,-132.61,-1052.31,-71.24,-65.82,-19.95,-57.46,-9.6,-6.07
11,-140.5,-1089.54,-75.05,-69.9,-21.41,-42.77,-10.25,-4.66
9.77,-141.01,-1125.01,-75.41,-73.15,-16.86,-37.1,-8.03,-3.97
8.83,-141.74,-1147.78,-75.85,-74.83,-10.4,-33.03,-4.86,-3.31
7.86,-139.35,-1171.09,-75.47,-77.19,-4.53,-28.89,-2.27,-2.74
6.46,-136.84,-1203.63,-75.55,-80.77,-2.21,-27,-1.47,-2.58
4.4,-129.65,-1222.37,-72.72,-82.17,-0.39,-24.92,-0.82,-2.43
2.69,-120.18,-1234.03,-68,-82.62,2.09,-22.53,0.44,-2.12
-1.17,-99.89,-1277.39,-58.32,-87.32,6.35,-24.74,2.78,-2.31
-6.69,-55.32,-1344.75,-37.85,-94.97,16.1,-34.43,7.59,-3.48
-11.2,33.7,-1455.65,2.21,-107.17,36.03,-58.7,16.65,-6.39
-14.63,143.25,-1563.46,49.91,-123.63,63.04,-84.98,28.34,-10.38
-16.63,283.12,-1633.31,107.44,-132.88,93.67,-94.64,40.73,-12.21
-17.34,430.8,-1676.09,166.5,-140.84,119.69,-85.96,50.34,-12.02
-17.66,590.87,-1682.5,227.81,-141.64,138.15,-58.91,55.9,-8.94
-17.71,740.51,-1676.68,283.85,-142.87,148.7,-30.15,58.14,-5.09
-17.8,858.72,-1665.57,327.7,-141.34,145.15,-9.41,55.32,-2.3
-17.57,950.93,-1657.29,360.82,-140.28,130.51,2.15,48.63,-0.3
-17.51,1021.47,-1638.58,386.05,-136.71,107.57,6.94,39.38,0.76
-17.46,1075.87,-1611.12,405.42,-131.78,84.48,11.6,30.46,2.16
-17.46,1117.65,-1585.37,419.88,-128.28,66.07,16.2,23.46,2.93
-17.26,1132.54,-1546.72,425.42,-122.89,48.25,23,17.06,3.8
-16.89,1108.65,-1492.96,417.49,-116.96,25.76,31.31,9.18,4.34
-17.14,1048.98,-1440.72,397.15,-111.55,-3.43,39.34,-0.92,4.7
-17.97,946.3,-1362.95,361.84,-105.24,-39.75,51.43,-13.43,5.3
-18.89,820.56,-1244.13,317.44,-94.82,-75.9,70.3,-26.2,6.38
-19.4,691.57,-1090.77,270.52,-79.54,-103.82,97.45,-36.5,8.8
-19.23,573.12,-907.02,225.8,-61.64,-118.58,132.02,-42.67,12.26
-19.26,474.14,-735.31,188.1,-45.62,-117.5,158.07,-43.32,15.03
-19.03,369.89,-547.54,147.1,-30.38,-110.55,174.45,-41.85,16.14
-18.43,278.09,-333.07,110.82,-12.06,-101.99,187.84,-39.47,16.54
-18,197.25,-144.87,79.16,3.92,-94.01,193.75,-36.81,16.46
-17.8,143.72,-8.26,59.18,15.35,-82.81,187.53,-32.42,15.68
-16.89,105.31,129.46,43.98,28.24,-65.99,170.44,-25.7,14.59
-15.49,74.54,212.22,30.87,36.79,-49.65,139.64,-19.46,12.38
-13.91,48.96,256.32,19.87,41.87,-36.39,105.9,-14.66,9.96
-13.51,22.5,317.01,8.61,47.85,-29.73,81.72,-12.51,8.13
-13.2,0.44,422.23,-1.03,58.43,-26.07,73.38,-11.23,7.45
-13.11,-25.09,588.8,-12.39,69.66,-24.72,96.73,-10.77,8.58
-12.4,-53.3,789.22,-25.07,82.44,-25.22,139.21,-11.14,10.69
-10.6,-75.65,967.52,-34.24,95.41,-25.08,172.99,-11.05,12.37
-6.09,-94.88,1100.23,-41.74,108.32,-24.25,180.39,-10.43,13.07
6.63,-118.56,1238.34,-51.85,120.99,-23.02,168.59,-9.67,13.43
16.34,-140.65,1321.93,-61.74,130.31,-21.95,141.75,-9.22,12.76
22.31,-123.47,1163.01,-53.21,122.65,-14.33,69.71,-5.92,8.31
26.43,-24.26,863.02,-7.83,107.5,13.54,-46.59,6.57,0.68
28.23,118.02,525.61,55.65,85.58,59.11,-180.56,26.93,-8.71
28.54,237.41,309.13,106.23,71.08,100.31,-259.21,44.7,-14.94
27.74,314.15,151.59,138.09,60.34,114.69,-251.37,50.08,-15.53
27.54,349.35,46.76,152.1,52.69,95.71,-194.96,40.8,-12.95
26.77,362.98,-51.71,158.21,45.14,61.8,-136.42,25.78,-9.42
25.97,371.51,-172.28,162.17,34.49,33.47,-111.69,13.94,-8.36
24.69,371.18,-253.3,161.83,26.73,15.49,-98.29,6.54,-8.08
23.91,366.2,-346.62,160.1,18.13,6.14,-94.56,2.79,-8.31
23.17,336.2,-419.43,147.92,11.61,-3.91,-86.97,-1.42,-7.91
22.43,289.61,-485.67,128.75,5.73,-17.98,-75.47,-7.26,-6.84
21.51,246.84,-595.41,110.95,-5.36,-30.81,-78.75,-12.58,-7.26
21.03,208.86,-681.5,94.98,-13.6,-38.95,-81.34,-16.11,-7.68
19.49,178.79,-794.72,81.88,-25.39,-38.34,-91.9,-16.08,-9.03
18.43,131.92,-853.88,61.35,-31.73,-37.28,-91.52,-15.95,-9.25
17.63,83.68,-899.47,40.27,-36.7,-39.36,-76.81,-17.1,-7.9
16.43,50.66,-948.12,25.74,-42.07,-40.26,-63.52,-17.64,-6.71
14.83,34.25,-1001.15,18.48,-47.32,-36.22,-51.51,-15.91,-5.4
13.74,21.49,-1047.36,12.5,-52.42,-26.29,-50.9,-11.65,-5.28
12.69,8.44,-1078.85,6.61,-56.13,-17.27,-49.19,-7.77,-5.1
11.6,-8.26,-1109.51,-0.87,-59.19,-13.69,-44.84,-6.24,-4.59
11.37,-27.76,-1113.62,-9.95,-59.91,-14.72,-34.89,-6.76,-3.56
10.46,-52.09,-1114.13,-21.66,-60.42,-17.71,-24.32,-8.23,-2.42
9.31,-73.71,-1134.5,-31.69,-63.24,-20.24,-20.26,-9.51,-2.05
8.43,-88.69,-1152.76,-38.3,-65.88,-20.17,-20.42,-9.46,-2.23
8,-109.73,-1174.22,-48.18,-68.28,-19.64,-26.47,-9.15,-2.81
7.31,-137.28,-1180.96,-60.91,-70.2,-20.35,-28.41,-9.4,-3.08
5.6,-170.74,-1167.86,-76.13,-70.19,-24.14,-21.01,-11.13,-2.47
-2.17,-208.71,-1136.74,-93.82,-69.57,-30.2,-8.01,-13.98,-1.59
-10.91,-239.42,-1100.74,-108.59,-69.42,-33.46,6.94,-15.59,-0.85
-15.29,-266.9,-1031.41,-121.77,-64.49,-33.51,24.11,-15.79,0.5
-16.51,-284.66,-959.68,-130.34,-58.41,-29.7,39.35,-14.18,2.12
-16.94,-302.11,-894.44,-138.8,-52.19,-24.67,49.5,-11.89,3.8
-17.03,-312.52,-852.55,-143.58,-48.3,-19.88,50.16,-9.54,4.66
-17.37,-297.15,-872.47,-136.03,-49.76,-10.68,29.38,-5.06,3.15
-17.46,-246.45,-909.78,-111.57,-51.48,6.43,-0.73,3.2,0.83
-17.74,-145.1,-1023.56,-63.44,-62.03,36.66,-44.16,17.61,-3.07
-17.91,6.93,-1167.38,5.95,-78.28,78.32,-90.41,36.76,-7.99
-17.8,203.3,-1257.06,91.38,-89.71,125.39,-114.68,57.16,-11.43
-17.23,411.28,-1287.23,177.14,-95.2,167.17,-110.45,73.52,-12.26
-16.83,607.79,-1294.58,253.99,-96.93,192.65,-77.29,81.27,-9.4
-16.66,788.75,-1275.53,321.81,-97.2,199.23,-35.82,80.42,-5.21
-16.37,930.91,-1260.15,372.37,-96.95,186.32,-9.13,71.91,-2.32
-16.03,1037.44,-1231.35,409.59,-93.53,161.07,5.83,59.74,-0.29
-15.69,1106.39,-1196.31,432.99,-88.96,128.42,16.28,46.09,1.39
-15.57,1154.46,-1177.98,448.98,-86.2,94.68,19.1,33.04,2.49
-15.49,1187.53,-1143.62,459.81,-82.17,67.08,22.83,22.97,3.25
-14.69,1206.3,-1130.05,466.27,-80.68,45.92,20.61,15.54,2.87
-14.49,1206.17,-1133.57,466.22,-80.53,29.1,13.2,9.85,1.92
-14.26,1203.21,-1135.34,465.17,-80.65,15.47,6.09,5.31,1
-13.66,1215.53,-1122.49,469.08,-78.53,9.07,0.84,3.14,0.5
-13.17,1250.14,-1104.61,480.63,-75.04,13.51,3.83,4.56,1.14
-12.57,1298.49,-1065.85,496.18,-70.26,27.11,14.68,8.99,2.46
-11.49,1331.18,-1025.37,506.46,-64.93,38.06,26.14,12.51,3.86
-9.66,1344.75,-956.93,510.55,-56.36,38.32,39.97,12.49,5.38
-6.69,1338.22,-883.35,508.24,-47.91,26.77,54.57,8.63,6.8
-3.14,1308.75,-838.59,499.06,-42.91,7.37,59.56,2.46,7.21
3.03,1263.33,-783.66,484.4,-36.18,-12.54,60.5,-3.84,7.18
7.94,1198.31,-754.74,463.15,-34.21,-32.18,51.07,-10.14,5.72
12.2,1085.29,-704.35,425.61,-29.68,-57.14,45.12,-18.42,4.66
15.74,925.54,-607.76,371.01,-21.49,-90.17,55.33,-29.85,5.11
18.34,714.93,-394.4,295.98,-2.11,-133.05,94.21,-45.38,8.3
19.74,471.79,-175.89,204.24,14.18,-178.97,149.04,-63.4,12.71
20.91,271.49,-66.39,123.96,19.61,-205.38,173.74,-75.89,13.76
20.46,143.71,-47.84,71.26,18.07,-198.55,148.33,-76.25,10.46
19.46,57.82,-80.64,34.78,15.33,-162.55,79.43,-64.83,4.27
19.37,0.64,-95.69,10.06,14.62,-114.25,18.6,-47.18,0.06
19.49,-40.48,-119.37,-7.93,12.44,-75.59,-11.4,-32.02,-1.38
19.31,-59.28,-198.29,-16.22,5.87,-49.48,-30.06,-21.36,-2.34
19.54,-61.92,-263.18,-17.37,1.63,-29.09,-43,-12.7,-3.23
19.03,-52.99,-350.79,-13.42,-5.47,-12.06,-61.83,-5.3,-4.73
18.34,-62.83,-424.2,-17.76,-10.62,-3.04,-72.88,-1.34,-5.4
17.66,-79.97,-480.31,-25.68,-15.23,-3.43,-69.4,-1.59,-5.12
16.83,-93.6,-545.49,-31.83,-19.8,-8.26,-66.54,-3.78,-4.95
15.49,-97.69,-607.07,-33.69,-24.47,-11.26,-60.76,-5.14,-4.43
14.57,-99.52,-656.83,-34.53,-28.69,-8.36,-56.87,-3.84,-4.27
13.34,-106.19,-687.35,-37.5,-31.06,-5.08,-50.51,-2.31,-3.81
12.29,-117.96,-725.6,-42.77,-35.01,-4.95,-42.3,-2.24,-3.48
10.71,-136.91,-734.86,-51.27,-35.32,-8.93,-30.92,-4.01,-2.61
8.46,-162.06,-745.77,-62.62,-36.36,-14.87,-21.27,-6.69,-1.79
7.06,-182.52,-769.63,-72.22,-38.96,-19.05,-17.48,-8.66,-1.57
8.17,-192.33,-833.71,-76.78,-46.04,-18.87,-24.48,-8.66,-2.46
9.4,-212.69,-874.74,-86.78,-50.64,-17.64,-36.66,-8.29,-3.97
9.51,-239.48,-899.92,-99.65,-54.19,-17.93,-41.86,-8.63,-4.73
1.09,-263.97,-912.96,-110.25,-55.26,-20.39,-36.58,-9.64,-4.14
0.23,-269.25,-906.84,-112.51,-54.6,-19.84,-20.58,-9.21,-2.31
-0.09,-266.21,-902.04,-110.98,-53.54,-12.93,-9.12,-5.8,-0.82
-0.14,-265.73,-886.45,-110.68,-51.18,-4.63,0.06,-1.91,0.52
-0.8,-266,-872.21,-110.76,-50.3,0.89,5.8,0.5,1.04
-0.49,-267.61,-857.32,-111.48,-49.02,1.36,7.87,0.68,1.11
-0.31,-275.31,-838.26,-115.04,-47.88,-0.95,9.99,-0.42,0.97
-0.29,-281.16,-835.68,-117.43,-48.08,-2.95,7.17,-1.3,0.43
-0.46,-289.94,-821.54,-121.72,-46.89,-5.1,5.22,-2.32,0.29
